121605 | AZE | 2012 | Heavyweight, Men | Bronze
121606 | AZE | 2012 | Super-Heavyweight, Men | Bronze
65090 | BAR | 2000 | 100 metres, Men | Bronze
117135 | AZE | 2012 | Featherweight, Greco-Roman, Men | Silver
126970 | AZE | 2012 | Middleweight, Greco-Roman, Men | Bronze
121429 | AZE | 2012 | Lightweight, Freestyle, Men | Gold
121432 | AZE | 2012 | Light-Heavyweight, Freestyle, Men | Gold
117109 | AZE | 2012 | Heavyweight, Freestyle, Men | Bronze
116984 | AZE | 2012 | Flyweight, Freestyle, Women | Silver
121420 | AZE | 2012 | Lightweight, Freestyle, Women | Bronze
140928 | AZE | 2020 | Middleweight, Greco-Roman, Men | Bronze
132626 | AZE | 2020 | Welterweight, Freestyle, Men | Silver
132609 | AZE | 2016 | Light-Welterweight, Men | Silver
116984 | AZE | 2020 | Flyweight, Freestyle, Women | Bronze
132608 | AZE | 2016 | Middleweight, Men | Bronze
121978 | AZE | 2016 | Canadian Singles, 200 metres, Men | Silver
90273 | AZE | 2016 | Kayak Singles, 200 metres, Women | Bronze
126978 | AZE | 2016 | Lightweight, Men | Silver
121774 | AZE | 2016 | Half-Heavyweight, Men | Silver
132622 | AZE | 2016 | Welterweight, Men | Bronze
132623 | AZE | 2016 | Heavyweight, Men | Gold
129113 | AZE | 2016 | Flyweight, Women | Bronze
132627 | AZE | 2016 | Welterweight, Greco-Roman, Men | Bronze
132628 | AZE | 2016 | Super-Heavyweight, Greco-Roman, Men | Bronze
132626 | AZE | 2016 | Featherweight, Freestyle, Men | Bronze
121429 | AZE | 2016 | Welterweight, Freestyle, Men | Silver
121430 | AZE | 2016 | Middleweight, Freestyle, Men | Bronze
121432 | AZE | 2016 | Light-Heavyweight, Freestyle, Men | Bronze
117109 | AZE | 2016 | Heavyweight, Freestyle, Men | Silver
116984 | AZE | 2016 | Flyweight, Freestyle, Women | Silver
117004 | AZE | 2016 | Featherweight, Freestyle, Women | Bronze
57138 | ARM | 1996 | Flyweight, Greco-Roman, Men | Gold
57137 | ARM | 1996 | Light-Flyweight, Freestyle, Men | Silver
140915 | AZE | 2020 | Light-Heavyweight, Men | Bronze
121656 | AZE | 2020 | Heavyweight, Women | Bronze
140924 | AZE | 2020 | Kumite, ≤75 kg, Men | Silver
140906 | AZE | 2020 | Kumite, >61 kg, Women | Silver
94905 | ARM | 2000 | Middleweight, Men | Bronze
112962 | ARM | 2008 | Lightweight, Men | Bronze
116354 | ARM | 2008 | Middleweight, Men | Bronze
104584 | ARM | 2008 | Light-Heavyweight, Men | Silver
117136 | ARM | 2008 | Featherweight, Greco-Roman, Men | Bronze
117213 | ARM | 2008 | Super-Heavyweight, Greco-Roman, Men | Bronze
117182 | ARM | 2012 | Middleweight, Greco-Roman, Men | Silver
120952 | ARM | 2012 | Heavyweight, Greco-Roman, Men | Bronze
132441 | ARM | 2016 | Heavyweight, Men | Silver
132439 | ARM | 2016 | Super-Heavyweight, Men | Silver
132445 | ARM | 2016 | Welterweight, Greco-Roman, Men | Silver
120952 | ARM | 2016 | Heavyweight, Greco-Roman, Men | Gold
120896 | ARM | 2020 | Horse Vault, Men | Bronze
132432 | ARM | 2020 | Lightweight, Men | Bronze
132441 | ARM | 2020 | Heavyweight, Men | Silver
120952 | ARM | 2020 | Heavyweight, Greco-Roman, Men | Silver
65098 | BDI | 1996 | 5,000 metres, Men | Gold
115219 | BRN | 2012 | 1,500 metres, Women | Gold
120158 | BDI | 2016 | 800 metres, Women | Silver
129369 | BRN | 2016 | Marathon, Women | Silver
129374 | BRN | 2016 | 3,000 metres Steeplechase, Women | Gold
141289 | BRN | 2020 | 10,000 metres, Women | Silver
123538 | BOT | 2012 | 800 metres, Men | Silver
120888 | BOT | 2020 | 4 × 400 metres Relay, Men | Bronze
132744 | BOT | 2020 | 4 × 400 metres Relay, Men | Bronze
141109 | BOT | 2020 | 4 × 400 metres Relay, Men | Bronze
141107 | BOT | 2020 | 4 × 400 metres Relay, Men | Bronze
141108 | BOT | 2020 | 4 × 400 metres Relay, Men | Bronze
116209 | BER | 2020 | Olympic Distance, Women | Gold
117410 | AFG | 2008 | Flyweight, Men | Bronze
117410 | AFG | 2012 | Featherweight, Men | Bronze
57256 | AZE | 1996 | Flyweight, Freestyle, Men | Silver
90108 | AZE | 2000 | Middleweight, Men | Bronze
93007 | AZE | 2000 | Skeet, Women | Gold
57256 | AZE | 2000 | Bantamweight, Freestyle, Men | Gold
106167 | AZE | 2004 | Flyweight, Men | Bronze
90027 | AZE | 2004 | Bantamweight, Men | Bronze
41255 | AZE | 2004 | Sporting Pistol, 25 metres, Women | Bronze
93007 | AZE | 2004 | Skeet, Women | Bronze
107586 | AZE | 2004 | Welterweight, Greco-Roman, Men | Gold
106225 | AZE | 2008 | Featherweight, Men | Bronze
112690 | AZE | 2008 | Lightweight, Men | Gold
106750 | AZE | 2008 | Half-Heavyweight, Men | Bronze
117135 | AZE | 2008 | Featherweight, Greco-Roman, Men | Silver
117109 | AZE | 2008 | Heavyweight, Freestyle, Men | Bronze
116984 | AZE | 2008 | Flyweight, Freestyle, Women | Bronze
132998 | BUR | 2020 | Triple Jump, Men | Bronze
3293 | ALG | 1984 | Middleweight, Men | Bronze
3289 | ALG | 1984 | Light-Heavyweight, Men | Bronze
64274 | ALG | 1992 | 1,500 metres, Women | Gold
3292 | ALG | 1992 | Featherweight, Men | Bronze
64305 | ALG | 1996 | 1,500 metres, Men | Gold
3292 | ALG | 1996 | Lightweight, Men | Gold
7427 | ALG | 1996 | Middleweight, Men | Bronze
83225 | ALG | 2000 | 800 metres, Men | Bronze
83226 | ALG | 2000 | 5,000 metres, Men | Silver
83218 | ALG | 2000 | High Jump, Men | Bronze
64272 | ALG | 2000 | 1,500 metres, Women | Gold
7425 | ALG | 2000 | Light-Welterweight, Men | Bronze
106717 | ALG | 2008 | Middleweight, Men | Silver
106372 | ALG | 2008 | Half-Lightweight, Women | Bronze
122730 | ALG | 2012 | 1,500 metres, Men | Gold
122730 | ALG | 2016 | 800 metres, Men | Silver
122730 | ALG | 2016 | 1,500 metres, Men | Silver
29462 | BLR | 1996 | Individual All-Around, Men | Bronze
29462 | BLR | 1996 | Horse Vault, Men | Bronze
29462 | BLR | 1996 | Parallel Bars, Men | Bronze
29462 | BLR | 1996 | Horizontal Bar, Men | Bronze
65422 | BLR | 1996 | Discus Throw, Men | Silver
65427 | BLR | 1996 | Discus Throw, Men | Bronze
65418 | BLR | 1996 | Discus Throw, Women | Bronze
65414 | BLR | 1996 | Heptathlon, Women | Silver
35779 | BLR | 1996 | Single Sculls, Women | Gold
35780 | BLR | 1996 | Eights, Women | Bronze
35782 | BLR | 1996 | Eights, Women | Bronze
35786 | BLR | 1996 | Eights, Women | Bronze
35778 | BLR | 1996 | Eights, Women | Bronze
35784 | BLR | 1996 | Eights, Women | Bronze
35781 | BLR | 1996 | Eights, Women | Bronze
35785 | BLR | 1996 | Eights, Women | Bronze
35787 | BLR | 1996 | Eights, Women | Bronze
35783 | BLR | 1996 | Eights, Women | Bronze
41345 | BLR | 1996 | Free Pistol, 50 metres, Men | Silver
105560 | BLR | 2008 | Hammer Throw, Men | Silver
57354 | BLR | 1996 | Light-Flyweight, Greco-Roman, Men | Silver
83343 | BLR | 2008 | Hammer Throw, Men | Bronze
115381 | BLR | 2008 | Decathlon, Men | Silver
57359 | BLR | 1996 | Middleweight, Greco-Roman, Men | Bronze
57351 | BLR | 1996 | Heavyweight, Greco-Roman, Men | Silver
57353 | BLR | 1996 | Super-Heavyweight, Freestyle, Men | Silver
105236 | BLR | 2008 | Kayak Doubles, 500 metres, Men | Bronze
105239 | BLR | 2008 | Kayak Doubles, 500 metres, Men | Bronze
105236 | BLR | 2008 | Kayak Fours, 1,000 metres, Men | Gold
105237 | BLR | 2008 | Kayak Fours, 1,000 metres, Men | Gold
116586 | BLR | 2008 | Kayak Fours, 1,000 metres, Men | Gold
105239 | BLR | 2008 | Kayak Fours, 1,000 metres, Men | Gold
116528 | BLR | 2008 | Canadian Doubles, 1,000 metres, Men | Gold
105279 | BLR | 2008 | Canadian Doubles, 1,000 metres, Men | Gold
116445 | BLR | 2008 | Individual, Women | Bronze
107843 | BLR | 2008 | Individual, Women | Silver
116857 | BLR | 2008 | Group, Women | Bronze
116855 | BLR | 2008 | Group, Women | Bronze
116856 | BLR | 2008 | Group, Women | Bronze
107860 | BLR | 2008 | Group, Women | Bronze
116858 | BLR | 2008 | Group, Women | Bronze
116859 | BLR | 2008 | Group, Women | Bronze
35779 | BLR | 2008 | Single Sculls, Women | Bronze
88889 | BLR | 2008 | Coxless Pairs, Women | Bronze
88890 | BLR | 2008 | Coxless Pairs, Women | Bronze
116404 | BLR | 2008 | Heavyweight, Men | Gold
117162 | BLR | 2008 | Welterweight, Greco-Roman, Men | Bronze
108039 | BLR | 2008 | Middleweight, Freestyle, Men | Silver
66595 | CIV | 1984 | 400 metres, Men | Silver
105236 | BLR | 2012 | Kayak Doubles, 200 metres, Men | Silver
105239 | BLR | 2012 | Kayak Doubles, 200 metres, Men | Silver
116528 | BLR | 2012 | Canadian Doubles, 1,000 metres, Men | Silver
105279 | BLR | 2012 | Canadian Doubles, 1,000 metres, Men | Silver
121066 | BLR | 2012 | Kayak Fours, 500 metres, Women | Bronze
121065 | BLR | 2012 | Kayak Fours, 500 metres, Women | Bronze
121064 | BLR | 2012 | Kayak Fours, 500 metres, Women | Bronze
121063 | BLR | 2012 | Kayak Fours, 500 metres, Women | Bronze
133231 | CIV | 2016 | Welterweight, Men | Gold
120950 | CIV | 2016 | Welterweight, Women | Bronze
116842 | BLR | 2012 | Individual, Women | Bronze
120799 | BLR | 2012 | Group, Women | Silver
116856 | BLR | 2012 | Group, Women | Silver
120795 | BLR | 2012 | Group, Women | Silver
120802 | BLR | 2012 | Group, Women | Silver
116858 | BLR | 2012 | Group, Women | Silver
116859 | BLR | 2012 | Group, Women | Silver
41348 | BLR | 2012 | Small-Bore Rifle, Prone, 50 metres, Men | Gold
120950 | CIV | 2020 | Welterweight, Women | Bronze
116762 | BLR | 2012 | 50 metres Freestyle, Women | Silver
116762 | BLR | 2012 | 100 metres Freestyle, Women | Silver
117615 | BLR | 2012 | Singles, Women | Bronze
117615 | BLR | 2012 | Doubles, Mixed | Gold
94190 | BLR | 2012 | Doubles, Mixed | Gold
67022 | DJI | 1988 | Marathon, Men | Bronze
83343 | BLR | 2016 | Hammer Throw, Men | Silver
121067 | BLR | 2016 | Kayak Fours, 500 metres, Women | Bronze
121065 | BLR | 2016 | Kayak Fours, 500 metres, Women | Bronze
121064 | BLR | 2016 | Kayak Fours, 500 metres, Women | Bronze
121063 | BLR | 2016 | Kayak Fours, 500 metres, Women | Bronze
116762 | BLR | 2016 | 50 metres Freestyle, Women | Bronze
132729 | BLR | 2016 | Individual, Men | Gold
116389 | BLR | 2016 | Middle-Heavyweight, Men | Silver
129202 | BLR | 2016 | Heavyweight, Women | Silver
132737 | BLR | 2016 | Light-Heavyweight, Greco-Roman, Men | Bronze
132736 | BLR | 2016 | Super-Heavyweight, Freestyle, Men | Bronze
129204 | BLR | 2016 | Middleweight, Freestyle, Women | Silver
1321 | CMR | 1984 | Lightweight, Men | Bronze
65420 | BLR | 2000 | Hammer Throw, Men | Bronze
83334 | BLR | 2000 | Shot Put, Women | Gold
65418 | BLR | 2000 | Discus Throw, Women | Gold
65404 | BLR | 2000 | Discus Throw, Women | Bronze
46201 | CRC | 1988 | 200 metres Freestyle, Women | Silver
65414 | BLR | 2000 | Heptathlon, Women | Bronze
141075 | BLR | 2020 | High Jump, Men | Bronze
92232 | BLR | 2000 | Lightweight, Men | Bronze
46200 | CRC | 1996 | 200 metres Freestyle, Women | Gold
92463 | BLR | 2000 | Individual, Men | Bronze
46200 | CRC | 2000 | 200 metres Freestyle, Women | Bronze
46200 | CRC | 2000 | 400 metres Freestyle, Women | Bronze
91238 | BLR | 2000 | Individual, Women | Silver
91232 | BLR | 2000 | Group, Women | Silver
91233 | BLR | 2000 | Group, Women | Silver
91234 | BLR | 2000 | Group, Women | Silver
91235 | BLR | 2000 | Group, Women | Silver
91236 | BLR | 2000 | Group, Women | Silver
91237 | BLR | 2000 | Group, Women | Silver
121067 | BLR | 2020 | Kayak Fours, 500 metres, Women | Silver
35779 | BLR | 2000 | Single Sculls, Women | Gold
121065 | BLR | 2020 | Kayak Fours, 500 metres, Women | Silver
121064 | BLR | 2020 | Kayak Fours, 500 metres, Women | Silver
121063 | BLR | 2020 | Kayak Fours, 500 metres, Women | Silver
141057 | BLR | 2020 | Individual, Women | Bronze
41345 | BLR | 2000 | Air Pistol, 10 metres, Men | Bronze
41345 | BLR | 2000 | Free Pistol, 50 metres, Men | Silver
41348 | BLR | 2000 | Small-Bore Rifle, Prone, 50 metres, Men | Bronze
2502601 | BLR | 2020 | Individual, Men | Gold
41342 | BLR | 2000 | Sporting Pistol, 25 metres, Women | Bronze
141101 | BLR | 2020 | Middleweight, Freestyle, Men | Silver
121054 | BLR | 2020 | Featherweight, Freestyle, Women | Bronze
141070 | BLR | 2020 | Lightweight, Freestyle, Women | Silver
91019 | CMR | 2000 | Football, Men | Gold
91016 | CMR | 2000 | Football, Men | Gold
91007 | CMR | 2000 | Football, Men | Gold
91008 | CMR | 2000 | Football, Men | Gold
91018 | CMR | 2000 | Football, Men | Gold
91020 | CMR | 2000 | Football, Men | Gold
91013 | CMR | 2000 | Football, Men | Gold
91010 | CMR | 2000 | Football, Men | Gold
91011 | CMR | 2000 | Football, Men | Gold
91014 | CMR | 2000 | Football, Men | Gold
91006 | CMR | 2000 | Football, Men | Gold
91005 | CMR | 2000 | Football, Men | Gold
91015 | CMR | 2000 | Football, Men | Gold
91021 | CMR | 2000 | Football, Men | Gold
91022 | CMR | 2000 | Football, Men | Gold
94925 | BLR | 2000 | Featherweight, Men | Bronze
91012 | CMR | 2000 | Football, Men | Gold
94924 | BLR | 2000 | Lightweight, Men | Bronze
91009 | CMR | 2000 | Football, Men | Gold
91017 | CMR | 2000 | Football, Men | Gold
700824 | CMR | 2000 | Football, Men | Gold
95012 | BLR | 2000 | Super-Heavyweight, Greco-Roman, Men | Bronze
83443 | CMR | 2004 | Triple Jump, Women | Gold
117873 | CYP | 2012 | One Person Dinghy, Men | Silver
83443 | CMR | 2008 | Triple Jump, Women | Gold
121967 | CMR | 2012 | Heavyweight, Women | Bronze
104894 | BLR | 2004 | 100 metres, Women | Gold
90109 | BLR | 2004 | Light-Heavyweight, Men | Silver
106348 | BLR | 2004 | Heavyweight, Men | Silver
105236 | BLR | 2004 | Kayak Doubles, 500 metres, Men | Bronze
105239 | BLR | 2004 | Kayak Doubles, 500 metres, Men | Bronze
105691 | ERI | 2004 | 10,000 metres, Men | Bronze
106843 | BLR | 2004 | 500 metres Time Trial, Women | Bronze
106756 | BLR | 2004 | Half-Heavyweight, Men | Gold
35779 | BLR | 2004 | Single Sculls, Women | Silver
88889 | BLR | 2004 | Coxless Pairs, Women | Bronze
88890 | BLR | 2004 | Coxless Pairs, Women | Bronze
106202 | PRK | 2004 | Featherweight, Men | Silver
33228 | PRK | 2004 | Lightweight, Women | Silver
104744 | PRK | 2004 | Free Pistol, 50 metres, Men | Bronze
2478 | PRK | 2004 | Singles, Women | Silver
94751 | PRK | 2004 | Lightweight, Women | Silver
41348 | BLR | 2004 | Small-Bore Rifle, Prone, 50 metres, Men | Bronze
117720 | PRK | 2008 | Horse Vault, Women | Gold
112777 | PRK | 2008 | Half-Lightweight, Men | Bronze
112656 | PRK | 2008 | Half-Lightweight, Women | Silver
112657 | PRK | 2008 | Half-Middleweight, Women | Bronze
116258 | PRK | 2008 | Lightweight, Women | Silver
103538 | PRK | 2008 | Middleweight, Women | Gold
104580 | BLR | 2004 | Light-Heavyweight, Men | Silver
94921 | BLR | 2004 | Middleweight, Women | Silver
103793 | BLR | 2004 | Middleweight, Women | Bronze
112656 | PRK | 2012 | Half-Lightweight, Women | Gold
95015 | BLR | 2004 | Light-Heavyweight, Greco-Roman, Men | Bronze
126906 | PRK | 2012 | Bantamweight, Men | Gold
126907 | PRK | 2012 | Featherweight, Men | Gold
126908 | PRK | 2012 | Lightweight, Men | Bronze
126911 | PRK | 2012 | Flyweight, Women | Bronze
126913 | PRK | 2012 | Light-Heavyweight, Women | Gold
117045 | PRK | 2012 | Featherweight, Freestyle, Men | Bronze
135594 | PRK | 2016 | Horse Vault, Men | Gold
135596 | PRK | 2016 | Free Pistol, 50 metres, Men | Bronze
131446 | PRK | 2016 | Singles, Women | Bronze
126906 | PRK | 2016 | Bantamweight, Men | Silver
131447 | PRK | 2016 | Middleweight, Women | Silver
126913 | PRK | 2016 | Heavyweight, Women | Gold
131448 | PRK | 2016 | Super-Heavyweight, Women | Silver
1787 | DOM | 1984 | Bantamweight, Men | Bronze
86785 | DOM | 2004 | 400 metres Hurdles, Men | Gold
106230 | DOM | 2008 | Light-Welterweight, Men | Gold
108195 | DOM | 2008 | Flyweight, Men | Silver
121084 | DOM | 2012 | 400 metres, Men | Silver
86785 | DOM | 2012 | 400 metres Hurdles, Men | Gold
133538 | DOM | 2016 | Flyweight, Men | Bronze
142190 | DOM | 2020 | 400 metres, Women | Silver
7801 | PRK | 1980 | Light-Flyweight, Men | Bronze
142210 | DOM | 2020 | 4 × 400 metres Relay, Mixed | Silver
142190 | DOM | 2020 | 4 × 400 metres Relay, Mixed | Silver
142188 | DOM | 2020 | 4 × 400 metres Relay, Mixed | Silver
142209 | DOM | 2020 | 4 × 400 metres Relay, Mixed | Silver
121084 | DOM | 2020 | 4 × 400 metres Relay, Mixed | Silver
142224 | DOM | 2020 | Baseball, Men | Bronze
142238 | DOM | 2020 | Baseball, Men | Bronze
142222 | DOM | 2020 | Baseball, Men | Bronze
142216 | DOM | 2020 | Baseball, Men | Bronze
142226 | DOM | 2020 | Baseball, Men | Bronze
142235 | DOM | 2020 | Baseball, Men | Bronze
142217 | DOM | 2020 | Baseball, Men | Bronze
142237 | DOM | 2020 | Baseball, Men | Bronze
142232 | DOM | 2020 | Baseball, Men | Bronze
142229 | DOM | 2020 | Baseball, Men | Bronze
147758 | DOM | 2020 | Baseball, Men | Bronze
142233 | DOM | 2020 | Baseball, Men | Bronze
142234 | DOM | 2020 | Baseball, Men | Bronze
142225 | DOM | 2020 | Baseball, Men | Bronze
142231 | DOM | 2020 | Baseball, Men | Bronze
142228 | DOM | 2020 | Baseball, Men | Bronze
142227 | DOM | 2020 | Baseball, Men | Bronze
142215 | DOM | 2020 | Baseball, Men | Bronze
142218 | DOM | 2020 | Baseball, Men | Bronze
142219 | DOM | 2020 | Baseball, Men | Bronze
142236 | DOM | 2020 | Baseball, Men | Bronze
56559 | PRK | 1980 | Flyweight, Men | Silver
142221 | DOM | 2020 | Baseball, Men | Bronze
56558 | PRK | 1980 | Flyweight, Men | Bronze
142230 | DOM | 2020 | Baseball, Men | Bronze
147759 | DOM | 2020 | Baseball, Men | Bronze
59721 | PRK | 1980 | Light-Flyweight, Freestyle, Men | Silver
59729 | PRK | 1980 | Bantamweight, Freestyle, Men | Silver
142244 | DOM | 2020 | Light-Heavyweight, Men | Silver
142207 | DOM | 2020 | Heavyweight, Women | Bronze
30917 | PRK | 1992 | Pommelled Horse, Men | Gold
7792 | PRK | 1992 | Flyweight, Men | Gold
7803 | PRK | 1992 | Bantamweight, Men | Bronze
2481 | PRK | 1992 | Singles, Women | Bronze
2481 | PRK | 1992 | Doubles, Women | Bronze
2485 | PRK | 1992 | Doubles, Women | Bronze
56564 | PRK | 1992 | Middleweight, Men | Bronze
59725 | PRK | 1992 | Light-Flyweight, Freestyle, Men | Gold
59728 | PRK | 1992 | Flyweight, Freestyle, Men | Gold
59726 | PRK | 1992 | Bantamweight, Freestyle, Men | Bronze
33228 | PRK | 1996 | Extra-Lightweight, Women | Gold
56564 | PRK | 1996 | Lightweight, Men | Silver
56563 | PRK | 1996 | Middleweight, Men | Bronze
59725 | PRK | 1996 | Light-Flyweight, Freestyle, Men | Gold
59731 | PRK | 1996 | Bantamweight, Freestyle, Men | Bronze
89986 | PRK | 2000 | Light-Flyweight, Men | Bronze
33228 | PRK | 2000 | Half-Lightweight, Women | Bronze
94751 | PRK | 2000 | Lightweight, Women | Silver
59722 | PRK | 2000 | Bantamweight, Greco-Roman, Men | Bronze
41642 | COL | 1984 | Running Target, 50 metres, Men | Silver
1337 | COL | 1988 | Bantamweight, Men | Bronze
66642 | COL | 1992 | 400 metres, Women | Bronze
2343 | CRO | 1992 | Singles, Men | Bronze
2343 | CRO | 1992 | Doubles, Men | Bronze
2345 | CRO | 1992 | Doubles, Men | Bronze
66645 | COL | 2000 | Heavyweight, Women | Gold
31965 | CRO | 1996 | Handball, Men | Gold
31972 | CRO | 1996 | Handball, Men | Gold
33094 | CRO | 1996 | Handball, Men | Gold
31966 | CRO | 1996 | Handball, Men | Gold
31971 | CRO | 1996 | Handball, Men | Gold
31975 | CRO | 1996 | Handball, Men | Gold
31964 | CRO | 1996 | Handball, Men | Gold
31967 | CRO | 1996 | Handball, Men | Gold
31973 | CRO | 1996 | Handball, Men | Gold
31970 | CRO | 1996 | Handball, Men | Gold
31968 | CRO | 1996 | Handball, Men | Gold
31961 | CRO | 1996 | Handball, Men | Gold
31962 | CRO | 1996 | Handball, Men | Gold
31963 | CRO | 1996 | Handball, Men | Gold
31969 | CRO | 1996 | Handball, Men | Gold
31974 | CRO | 1996 | Handball, Men | Gold
90334 | COL | 2004 | Points Race, Women | Bronze
103531 | COL | 2004 | Featherweight, Women | Bronze
53655 | CRO | 1996 | Water Polo, Men | Silver
53656 | CRO | 1996 | Water Polo, Men | Silver
53657 | CRO | 1996 | Water Polo, Men | Silver
53658 | CRO | 1996 | Water Polo, Men | Silver
53659 | CRO | 1996 | Water Polo, Men | Silver
53660 | CRO | 1996 | Water Polo, Men | Silver
53661 | CRO | 1996 | Water Polo, Men | Silver
53662 | CRO | 1996 | Water Polo, Men | Silver
53663 | CRO | 1996 | Water Polo, Men | Silver
53664 | CRO | 1996 | Water Polo, Men | Silver
53665 | CRO | 1996 | Water Polo, Men | Silver
53666 | CRO | 1996 | Water Polo, Men | Silver
2304813 | CRO | 1996 | Water Polo, Men | Silver
67060 | ECU | 1996 | 20 kilometres Race Walk, Men | Gold
103566 | COL | 2008 | Featherweight, Men | Silver
116281 | COL | 2008 | Light-Heavyweight, Women | Silver
116996 | COL | 2008 | Lightweight, Freestyle, Women | Bronze
92504 | CRO | 2000 | Eights, Men | Bronze
36376 | CRO | 2000 | Eights, Men | Bronze
92510 | CRO | 2000 | Eights, Men | Bronze
92509 | CRO | 2000 | Eights, Men | Bronze
36381 | CRO | 2000 | Eights, Men | Bronze
92503 | CRO | 2000 | Eights, Men | Bronze
36373 | CRO | 2000 | Eights, Men | Bronze
92511 | CRO | 2000 | Eights, Men | Bronze
92508 | CRO | 2000 | Eights, Men | Bronze
67060 | ECU | 2008 | 20 kilometres Race Walk, Men | Silver
107110 | COL | 2012 | Triple Jump, Women | Silver
125008 | COL | 2012 | BMX, Men | Bronze
125006 | COL | 2012 | BMX, Women | Gold
111606 | COL | 2012 | Road Race, Individual, Men | Silver
55312 | CRO | 2000 | Featherweight, Men | Gold
112601 | COL | 2012 | Middleweight, Women | Bronze
123251 | COL | 2012 | Flyweight, Men | Bronze
103547 | COL | 2012 | Featherweight, Men | Silver
104619 | COL | 2012 | Light-Heavyweight, Women | Bronze
116996 | COL | 2012 | Lightweight, Freestyle, Women | Bronze
108638 | CRO | 2004 | Handball, Men | Gold
108639 | CRO | 2004 | Handball, Men | Gold
108640 | CRO | 2004 | Handball, Men | Gold
31963 | CRO | 2004 | Handball, Men | Gold
108641 | CRO | 2004 | Handball, Men | Gold
108642 | CRO | 2004 | Handball, Men | Gold
31969 | CRO | 2004 | Handball, Men | Gold
108644 | CRO | 2004 | Handball, Men | Gold
108645 | CRO | 2004 | Handball, Men | Gold
108646 | CRO | 2004 | Handball, Men | Gold
108643 | CRO | 2004 | Handball, Men | Gold
31968 | CRO | 2004 | Handball, Men | Gold
142266 | ECU | 2020 | Road Race, Individual, Men | Gold
108647 | CRO | 2004 | Handball, Men | Gold
108648 | CRO | 2004 | Handball, Men | Gold
108649 | CRO | 2004 | Handball, Men | Gold
36381 | CRO | 2004 | Coxless Pairs, Men | Silver
92509 | CRO | 2004 | Coxless Pairs, Men | Silver
93377 | CRO | 2004 | 50 metres Freestyle, Men | Silver
107110 | COL | 2016 | Triple Jump, Women | Gold
129899 | ECU | 2020 | Light-Heavyweight, Women | Gold
142258 | ECU | 2020 | Heavyweight, Women | Silver
133259 | COL | 2016 | Light-Flyweight, Men | Silver
129759 | COL | 2016 | Flyweight, Women | Bronze
133260 | COL | 2016 | BMX, Men | Bronze
125006 | COL | 2016 | BMX, Women | Gold
778 | CHN | 1996 | Singles, Women | Silver
94204 | CRO | 2004 | Doubles, Men | Bronze
94205 | CRO | 2004 | Doubles, Men | Bronze
55312 | CRO | 2004 | Lightweight, Men | Bronze
112601 | COL | 2016 | Middleweight, Women | Silver
103547 | COL | 2016 | Featherweight, Men | Gold
136613 | COL | 2016 | Lightweight, Men | Bronze
778 | CHN | 2000 | Singles, Women | Bronze
94160 | CHN | 2000 | Flyweight, Men | Bronze
94157 | CHN | 2000 | Flyweight, Women | Bronze
94780 | CHN | 2000 | Featherweight, Women | Silver
94779 | CHN | 2000 | Heavyweight, Women | Bronze
111963 | CRO | 2008 | Pommelled Horse, Men | Silver
133243 | COL | 2020 | 400 metres, Men | Silver
102895 | CHN | 2004 | Team, Men | Silver
102896 | CHN | 2004 | Team, Men | Silver
102897 | CHN | 2004 | Team, Men | Silver
83464 | CRO | 2008 | High Jump, Women | Silver
102843 | CHN | 2004 | Team, Women | Bronze
102842 | CHN | 2004 | Team, Women | Bronze
102840 | CHN | 2004 | Team, Women | Bronze
126967 | COL | 2020 | 20 kilometres Race Walk, Women | Silver
133260 | COL | 2020 | BMX, Men | Bronze
125006 | COL | 2020 | BMX, Women | Silver
136613 | COL | 2020 | Lightweight, Men | Silver
111709 | CRO | 2008 | Air Rifle, 10 metres, Women | Bronze
108185 | CHN | 2004 | Flyweight, Men | Gold
94160 | CHN | 2004 | Featherweight, Men | Silver
108144 | CHN | 2004 | Flyweight, Women | Gold
117385 | CRO | 2008 | Featherweight, Women | Bronze
108163 | CRO | 2008 | Welterweight, Women | Bronze
108185 | CHN | 2008 | Flyweight, Men | Bronze
117433 | CHN | 2008 | Featherweight, Men | Bronze
121287 | CRO | 2012 | Discus Throw, Women | Gold
103526 | CHN | 2008 | Flyweight, Women | Gold
116266 | CHN | 2008 | Middleweight, Women | Silver
120937 | CRO | 2012 | Handball, Men | Bronze
113775 | CRO | 2012 | Handball, Men | Bronze
31968 | CRO | 2012 | Handball, Men | Bronze
123070 | CRO | 2012 | Handball, Men | Bronze
123073 | CRO | 2012 | Handball, Men | Bronze
123075 | CRO | 2012 | Handball, Men | Bronze
113776 | CRO | 2012 | Handball, Men | Bronze
108647 | CRO | 2012 | Handball, Men | Bronze
108638 | CRO | 2012 | Handball, Men | Bronze
108642 | CRO | 2012 | Handball, Men | Bronze
113772 | CRO | 2012 | Handball, Men | Bronze
123107 | CRO | 2012 | Handball, Men | Bronze
108648 | CRO | 2012 | Handball, Men | Bronze
123109 | CRO | 2012 | Handball, Men | Bronze
123115 | CRO | 2012 | Handball, Men | Bronze
5589 | CRO | 1992 | Basketball, Men | Silver
5632 | CRO | 1992 | Basketball, Men | Silver
5937 | CRO | 1992 | Basketball, Men | Silver
6213 | CRO | 1992 | Basketball, Men | Silver
6423 | CRO | 1992 | Basketball, Men | Silver
6460 | CRO | 1992 | Basketball, Men | Silver
6725 | CRO | 1992 | Basketball, Men | Silver
